filename,width,height,class,xmin,ymin,xmax,ymax
0216.JPG,320,320,person,164.0,156.0,193.0,253.0
0216.JPG,320,320,person,187.0,183.0,228.0,289.0
0074.JPG,320,320,person,110.0,202.0,133.0,248.0
0074.JPG,320,320,person,25.0,191.0,53.0,237.0
0104.JPG,320,320,person,243.0,256.0,270.0,307.0
0175.JPG,320,320,person,139.0,111.0,169.0,201.0
0175.JPG,320,320,person,164.0,130.0,193.0,219.0
0093.JPG,320,320,person,22.0,211.0,52.0,266.0
0093.JPG,320,320,person,160.0,217.0,187.0,273.0
0111.JPG,320,320,person,202.0,218.0,227.0,262.0
0134.JPG,320,320,person,79.0,123.0,102.0,165.0
0134.JPG,320,320,person,107.0,258.0,128.0,302.0
0098.JPG,320,320,person,72.0,191.0,97.0,235.0
0098.JPG,320,320,person,151.0,208.0,170.0,254.0
0207.JPG,320,320,person,197.0,207.0,219.0,245.0
0207.JPG,320,320,person,111.0,197.0,133.0,229.0
0220.JPG,320,320,person,93.0,143.0,128.0,236.0
0220.JPG,320,320,person,133.0,140.0,169.0,223.0
0172.JPG,320,320,person,175.0,203.0,204.0,316.0
0172.JPG,320,320,person,253.0,173.0,301.0,272.0
0172.JPG,320,320,person,152.0,1.0,172.0,60.0
0172.JPG,320,320,person,136.0,1.0,151.0,62.0
0205.JPG,320,320,person,134.0,158.0,147.0,183.0
0164.JPG,320,320,person,181.0,194.0,223.0,303.0
0164.JPG,320,320,person,133.0,47.0,150.0,112.0
0164.JPG,320,320,person,100.0,27.0,124.0,109.0
0164.JPG,320,320,person,254.0,167.0,292.0,255.0
0115.JPG,320,320,person,55.0,222.0,78.0,265.0
0069.JPG,320,320,person,85.0,228.0,109.0,276.0
0069.JPG,320,320,person,139.0,136.0,159.0,176.0
0183.JPG,320,320,person,214.0,216.0,244.0,309.0
0183.JPG,320,320,person,202.0,71.0,235.0,155.0
0120.JPG,320,320,person,79.0,128.0,101.0,168.0
0153.JPG,320,320,,,,,
0169.JPG,320,320,person,115.0,115.0,147.0,209.0
0169.JPG,320,320,person,142.0,113.0,167.0,208.0
0086.JPG,320,320,person,31.0,113.0,63.0,173.0
0086.JPG,320,320,person,152.0,214.0,180.0,275.0
0117.JPG,320,320,person,66.0,219.0,86.0,260.0
0117.JPG,320,320,person,50.0,223.0,72.0,266.0
0052.JPG,320,320,person,95.0,217.0,124.0,270.0
0052.JPG,320,320,person,131.0,134.0,152.0,179.0
0073.JPG,320,320,person,124.0,128.0,155.0,174.0
0073.JPG,320,320,person,121.0,249.0,141.0,308.0
0059.JPG,320,320,person,39.0,129.0,60.0,169.0
0059.JPG,320,320,person,143.0,236.0,167.0,287.0
0055.JPG,320,320,person,89.0,155.0,115.0,202.0
0055.JPG,320,320,person,134.0,230.0,159.0,275.0
0133.JPG,320,320,person,14.0,253.0,45.0,302.0
0141.JPG,320,320,person,21.0,273.0,47.0,320.0
0095.JPG,320,320,person,114.0,141.0,141.0,190.0
0095.JPG,320,320,person,67.0,263.0,90.0,308.0
0078.JPG,320,320,person,164.0,161.0,183.0,208.0
0078.JPG,320,320,person,91.0,199.0,123.0,247.0
0152.JPG,320,320,person,87.0,122.0,107.0,168.0
0087.JPG,320,320,person,92.0,181.0,110.0,220.0
0087.JPG,320,320,person,134.0,185.0,152.0,219.0
0070.JPG,320,320,person,86.0,144.0,110.0,187.0
0212.JPG,320,320,person,127.0,19.0,175.0,132.0
0067.JPG,320,320,person,110.0,142.0,136.0,188.0
0067.JPG,320,320,person,136.0,133.0,155.0,176.0
0173.JPG,320,320,person,214.0,241.0,241.0,320.0
0173.JPG,320,320,person,151.0,111.0,184.0,214.0
0121.JPG,320,320,person,41.0,244.0,70.0,296.0
0102.JPG,320,320,person,139.0,151.0,164.0,192.0
0102.JPG,320,320,person,126.0,194.0,148.0,241.0
0198.JPG,320,320,person,156.0,167.0,199.0,269.0
0198.JPG,320,320,person,216.0,132.0,271.0,241.0
0196.JPG,320,320,person,197.0,183.0,234.0,274.0
0196.JPG,320,320,person,169.0,139.0,212.0,246.0
0189.JPG,320,320,person,210.0,186.0,253.0,277.0
0189.JPG,320,320,person,136.0,205.0,176.0,310.0
0051.JPG,320,320,person,144.0,168.0,164.0,209.0
0051.JPG,320,320,person,129.0,124.0,147.0,163.0
0210.JPG,320,320,person,144.0,54.0,210.0,180.0
0213.JPG,320,320,person,126.0,40.0,176.0,163.0
0126.JPG,320,320,person,76.0,137.0,99.0,174.0
0112.JPG,320,320,person,216.0,176.0,239.0,224.0
0112.JPG,320,320,person,146.0,158.0,167.0,204.0
0188.JPG,320,320,person,136.0,197.0,183.0,299.0
0188.JPG,320,320,person,222.0,165.0,267.0,255.0
0140.JPG,320,320,person,95.0,130.0,119.0,181.0
0140.JPG,320,320,person,159.0,252.0,176.0,295.0
0163.JPG,320,320,person,104.0,169.0,127.0,211.0
0163.JPG,320,320,person,117.0,244.0,144.0,295.0
0193.JPG,320,320,person,219.0,164.0,265.0,266.0
0193.JPG,320,320,person,105.0,222.0,151.0,313.0
0159.JPG,320,320,person,177.0,228.0,197.0,280.0
0159.JPG,320,320,person,85.0,247.0,114.0,291.0
0206.JPG,320,320,person,162.0,51.0,191.0,116.0
0206.JPG,320,320,person,234.0,30.0,253.0,80.0
0123.JPG,320,320,,,,,
0202.JPG,320,320,person,160.0,143.0,201.0,267.0
0080.JPG,320,320,person,90.0,199.0,113.0,245.0
0080.JPG,320,320,person,144.0,143.0,167.0,194.0
0091.JPG,320,320,person,69.0,232.0,97.0,282.0
0091.JPG,320,320,person,185.0,230.0,214.0,282.0
0100.JPG,320,320,person,165.0,191.0,191.0,236.0
0100.JPG,320,320,person,127.0,219.0,152.0,268.0
0209.JPG,320,320,person,157.0,32.0,216.0,149.0
0075.JPG,320,320,person,90.0,145.0,107.0,182.0
0075.JPG,320,320,person,120.0,132.0,138.0,173.0
0197.JPG,320,320,person,167.0,163.0,206.0,259.0
0197.JPG,320,320,person,220.0,134.0,260.0,224.0
0201.JPG,320,320,person,126.0,205.0,178.0,320.0
0201.JPG,320,320,person,262.0,169.0,310.0,260.0
0058.JPG,320,320,person,66.0,151.0,84.0,189.0
0058.JPG,320,320,person,113.0,166.0,136.0,213.0
0071.JPG,320,320,person,134.0,162.0,159.0,207.0
0071.JPG,320,320,person,117.0,182.0,140.0,225.0
0147.JPG,320,320,person,67.0,171.0,85.0,213.0
0156.JPG,320,320,person,43.0,172.0,63.0,204.0
0156.JPG,320,320,person,79.0,157.0,101.0,194.0
0092.JPG,320,320,person,104.0,232.0,133.0,279.0
0092.JPG,320,320,person,180.0,283.0,208.0,320.0
0119.JPG,320,320,person,72.0,185.0,97.0,232.0
0094.JPG,320,320,person,184.0,213.0,211.0,262.0
0094.JPG,320,320,person,96.0,250.0,122.0,295.0
0184.JPG,320,320,person,244.0,192.0,277.0,292.0
0154.JPG,320,320,person,49.0,182.0,75.0,241.0
0135.JPG,320,320,,,,,
0200.JPG,320,320,person,134.0,201.0,174.0,295.0
0200.JPG,320,320,person,193.0,152.0,237.0,245.0
0208.JPG,320,320,person,174.0,162.0,216.0,265.0
0208.JPG,320,320,person,83.0,221.0,136.0,320.0
0180.JPG,320,320,person,164.0,180.0,209.0,293.0
0180.JPG,320,320,person,260.0,158.0,296.0,257.0
0057.JPG,320,320,person,53.0,186.0,83.0,227.0
0057.JPG,320,320,person,153.0,167.0,175.0,214.0
0218.JPG,320,320,person,189.0,213.0,226.0,320.0
0096.JPG,320,320,person,110.0,153.0,125.0,191.0
0096.JPG,320,320,person,140.0,171.0,156.0,207.0
0176.JPG,320,320,person,130.0,217.0,171.0,299.0
0176.JPG,320,320,person,103.0,237.0,145.0,320.0
0130.JPG,320,320,person,70.0,137.0,97.0,183.0
0185.JPG,320,320,person,185.0,62.0,218.0,147.0
0185.JPG,320,320,person,226.0,83.0,253.0,157.0
0217.JPG,320,320,person,143.0,166.0,167.0,229.0
0217.JPG,320,320,person,169.0,171.0,190.0,222.0
0165.JPG,320,320,person,137.0,154.0,185.0,241.0
0145.JPG,320,320,person,47.0,227.0,69.0,264.0
0072.JPG,320,320,person,94.0,169.0,119.0,220.0
0072.JPG,320,320,person,125.0,230.0,149.0,288.0
0138.JPG,320,320,person,86.0,103.0,110.0,153.0
0089.JPG,320,320,person,32.0,141.0,57.0,183.0
0089.JPG,320,320,person,111.0,167.0,137.0,216.0
0061.JPG,320,320,person,60.0,237.0,87.0,284.0
0061.JPG,320,320,person,94.0,127.0,118.0,168.0
0068.JPG,320,320,person,130.0,160.0,149.0,208.0
0068.JPG,320,320,person,161.0,140.0,181.0,180.0
0143.JPG,320,320,person,40.0,208.0,61.0,245.0
0125.JPG,320,320,person,43.0,192.0,76.0,245.0
0085.JPG,320,320,,,,,
0204.JPG,320,320,person,155.0,165.0,201.0,268.0
0204.JPG,320,320,person,217.0,132.0,257.0,235.0
0139.JPG,320,320,,,,,
0083.JPG,320,320,person,53.0,95.0,78.0,140.0
0083.JPG,320,320,person,117.0,197.0,142.0,240.0
0214.JPG,320,320,,,,,
0107.JPG,320,320,person,71.0,204.0,105.0,268.0
0107.JPG,320,320,person,150.0,266.0,180.0,320.0
0131.JPG,320,320,person,89.0,119.0,110.0,162.0
0219.JPG,320,320,person,149.0,69.0,203.0,184.0
0062.JPG,320,320,person,164.0,169.0,188.0,218.0
0054.JPG,320,320,person,131.0,173.0,156.0,218.0
0054.JPG,320,320,person,76.0,242.0,104.0,284.0
0177.JPG,320,320,person,154.0,97.0,184.0,200.0
0177.JPG,320,320,person,131.0,100.0,160.0,191.0
0128.JPG,320,320,,,,,
0166.JPG,320,320,person,134.0,139.0,169.0,240.0
0190.JPG,320,320,person,190.0,174.0,221.0,260.0
0190.JPG,320,320,person,167.0,147.0,206.0,246.0
0101.JPG,320,320,person,204.0,158.0,225.0,208.0
0167.JPG,320,320,person,181.0,208.0,210.0,312.0
0167.JPG,320,320,person,257.0,176.0,297.0,270.0
0088.JPG,320,320,person,187.0,249.0,213.0,296.0
0194.JPG,320,320,person,163.0,162.0,201.0,271.0
0194.JPG,320,320,person,214.0,131.0,264.0,227.0
0225.JPG,320,320,person,73.0,225.0,100.0,295.0
0225.JPG,320,320,person,149.0,252.0,163.0,294.0
0225.JPG,320,320,person,124.0,248.0,142.0,286.0
0099.JPG,320,320,person,85.0,207.0,115.0,253.0
0099.JPG,320,320,person,235.0,190.0,259.0,239.0
0136.JPG,320,320,,,,,
0066.JPG,320,320,person,93.0,138.0,112.0,183.0
0066.JPG,320,320,person,115.0,184.0,144.0,232.0
0231.JPG,320,320,person,92.0,161.0,120.0,218.0
0231.JPG,320,320,person,173.0,187.0,194.0,229.0
0235.JPG,320,320,person,94.0,58.0,158.0,164.0
0236.JPG,320,320,person,23.0,199.0,106.0,320.0
0234.JPG,320,320,person,91.0,103.0,160.0,214.0
0232.JPG,320,320,person,184.0,110.0,214.0,177.0
0232.JPG,320,320,person,29.0,85.0,46.0,132.0
0232.JPG,320,320,person,272.0,140.0,284.0,167.0
0232.JPG,320,320,person,101.0,88.0,120.0,126.0
0237.JPG,320,320,person,94.0,154.0,118.0,181.0
0233.JPG,320,320,person,67.0,160.0,95.0,230.0
0233.JPG,320,320,person,138.0,195.0,156.0,231.0
0233.JPG,320,320,person,118.0,191.0,136.0,221.0
0230.JPG,320,320,person,113.0,263.0,137.0,317.0
0230.JPG,320,320,person,195.0,291.0,210.0,320.0
0230.JPG,320,320,person,293.0,172.0,317.0,221.0
0229.JPG,320,320,person,94.0,186.0,167.0,293.0
