filename,width,height,class,xmin,ymin,xmax,ymax
159.JPG,5184,3456,person,3912,1360,4222,1670
159.JPG,5184,3456,person,2882,2805,3352,3255
159.JPG,5184,3456,person,4427,1535,4667,1810
159.JPG,5184,3456,person,4637,1335,5142,1845
159.JPG,5184,3456,person,286,135,781,675
167.JPG,5184,3456,person,3167,795,3547,1390
167.JPG,5184,3456,person,4472,1080,5017,1680
167.JPG,5184,3456,person,2052,715,2352,1255
167.JPG,5184,3456,person,2472,1,2807,300
173.JPG,5184,3456,person,2757,465,3047,1150
173.JPG,5184,3456,person,2887,430,3132,1000
IMG_8673.JPG,3024,4032,person,769,22,953,394
IMG_8673.JPG,3024,4032,person,2436,2005,2666,2240
IMG_8667.JPG,3024,4032,person,793,1,972,363
IMG_8667.JPG,3024,4032,person,930,1,1120,292
IMG_8667.JPG,3024,4032,person,2341,1,2484,216
IMG_8667.JPG,3024,4032,person,2433,1,2529,148
IMG_8667.JPG,3024,4032,person,1483,2408,1710,2596
IMG_8667.JPG,3024,4032,person,1442,2584,1689,2775
IMG_8667.JPG,3024,4032,person,848,1605,998,1878
IMG_8667.JPG,3024,4032,person,992,1711,1157,1955
IMG_8698.JPG,3024,4032,person,1028,2268,1283,2541
IMG_8698.JPG,3024,4032,person,1063,1,1401,670
IMG_8698.JPG,3024,4032,person,1280,2273,1474,2475
IMG_8699.JPG,3024,4032,person,2071,590,2436,1152
IMG_8699.JPG,3024,4032,person,498,355,807,931
IMG_8699.JPG,3024,4032,person,177,302,530,984
IMG_8666.JPG,3024,4032,person,901,37,1057,421
IMG_8666.JPG,3024,4032,person,629,2237,910,2415
IMG_8666.JPG,3024,4032,person,681,2462,888,2527
IMG_8666.JPG,3024,4032,person,1411,1244,1550,1492
IMG_8666.JPG,3024,4032,person,1371,1159,1520,1404
IMG_8666.JPG,3024,4032,person,1849,937,2055,1161
IMG_8666.JPG,3024,4032,person,1925,851,2072,1017
IMG_8666.JPG,3024,4032,person,2092,336,2302,678
IMG_8666.JPG,3024,4032,person,2704,1561,2866,1790
IMG_8672.JPG,3024,4032,person,1980,1593,2163,1793
IMG_8672.JPG,3024,4032,person,1898,1778,2124,2052
172.JPG,5184,3456,person,3997,895,4302,1375
172.JPG,5184,3456,person,3957,995,4332,1590
166.JPG,5184,3456,person,3037,1340,3452,1785
101.JPG,5184,3456,person,286,1680,1072,2165
101.JPG,5184,3456,person,3782,1435,4312,1920
101.JPG,5184,3456,person,3772,1775,4427,2285
115.JPG,5184,3456,person,4047,1415,4937,2005
115.JPG,5184,3456,person,1,2070,476,2365
129.JPG,5184,3456,person,3477,790,3837,1305
129.JPG,5184,3456,person,3487,1025,3917,1535
129.JPG,5184,3456,person,1512,1490,1962,1875
129.JPG,5184,3456,person,3147,1770,3462,2165
129.JPG,5184,3456,person,2942,2190,3507,2625
129.JPG,5184,3456,person,1957,2545,2432,2885
IMG_8615.JPG,3024,4032,person,2071,755,2183,987
IMG_8615.JPG,3024,4032,person,1933,1393,2060,1590
IMG_8615.JPG,3024,4032,person,1768,1558,1866,1767
IMG_8615.JPG,3024,4032,person,1977,1667,2101,1867
IMG_8615.JPG,3024,4032,person,1068,1881,1213,2046
IMG_8615.JPG,3024,4032,person,1001,1920,1104,2070
IMG_8615.JPG,3024,4032,person,821,1264,971,1437
IMG_8615.JPG,3024,4032,person,792,1340,945,1499
IMG_8629.JPG,3024,4032,person,817,463,1144,1157
IMG_8629.JPG,3024,4032,person,1089,391,1394,1146
IMG_8629.JPG,3024,4032,person,1711,1857,2006,2396
IMG_8629.JPG,3024,4032,person,1972,1796,2256,2335
075.JPG,5184,3456,person,2342,995,2887,1520
075.JPG,5184,3456,person,3717,1750,4402,2305
075.JPG,5184,3456,person,3822,2140,4527,2555
075.JPG,5184,3456,person,1,1095,381,1495
061.JPG,5184,3456,person,301,125,491,500
061.JPG,5184,3456,person,70,1066,307,1312
061.JPG,5184,3456,person,1123,529,1233,656
061.JPG,5184,3456,person,1250,459,1387,789
061.JPG,5184,3456,person,1900,366,2023,652
061.JPG,5184,3456,person,1993,336,2083,462
061.JPG,5184,3456,person,2140,526,2250,872
061.JPG,5184,3456,person,1530,986,1690,1196
061.JPG,5184,3456,person,1440,719,1547,1049
061.JPG,5184,3456,person,1270,899,1423,1146
061.JPG,5184,3456,person,1387,482,1470,722
061.JPG,5184,3456,person,1540,459,1643,546
061.JPG,5184,3456,person,2600,1222,2773,1596
061.JPG,5184,3456,person,983,2179,1213,2522
061.JPG,5184,3456,person,3030,2039,3223,2372
061.JPG,5184,3456,person,2673,1686,2840,1882
061.JPG,5184,3456,person,1340,2062,1490,2296
061.JPG,5184,3456,person,1727,1926,1867,2269
061.JPG,5184,3456,person,1573,2012,1727,2222
061.JPG,5184,3456,person,1980,2049,2200,2276
061.JPG,5184,3456,person,2653,2376,2850,2699
061.JPG,5184,3456,person,1357,2842,1547,3202
061.JPG,5184,3456,person,1070,2879,1300,3156
061.JPG,5184,3456,person,2483,2906,2690,3212
061.JPG,5184,3456,person,2153,3042,2307,3142
061.JPG,5184,3456,person,1917,2702,2117,3056
061.JPG,5184,3456,person,1977,2632,2280,2946
061.JPG,5184,3456,person,1617,2829,1800,3016
061.JPG,5184,3456,person,2207,1979,2290,2192
061.JPG,5184,3456,person,193,3046,610,3326
061.JPG,5184,3456,person,3493,1902,3690,2172
061.JPG,5184,3456,person,3753,2046,3977,2429
061.JPG,5184,3456,person,3397,1022,3543,1379
061.JPG,5184,3456,person,3263,876,3403,1209
049.JPG,5184,3456,person,1887,1050,2442,1660
049.JPG,5184,3456,person,11,960,676,1510
049.JPG,5184,3456,person,4232,1595,4817,2025
048.JPG,5184,3456,person,2697,1190,3037,1715
048.JPG,5184,3456,person,3597,1015,4157,1615
060.JPG,5184,3456,person,3742,2295,3987,2570
060.JPG,5184,3456,person,3082,920,3222,1120
060.JPG,5184,3456,person,3217,1240,3412,1535
060.JPG,5184,3456,person,1932,1550,2077,1720
060.JPG,5184,3456,person,1563,1469,1837,1806
060.JPG,5184,3456,person,1567,1309,1793,1616
060.JPG,5184,3456,person,800,1976,1077,2226
060.JPG,5184,3456,person,553,1922,827,2186
060.JPG,5184,3456,person,917,1552,1193,1839
060.JPG,5184,3456,person,1220,1589,1383,1746
060.JPG,5184,3456,person,800,689,1053,1046
060.JPG,5184,3456,person,633,1342,887,1599
060.JPG,5184,3456,person,10,822,383,1142
060.JPG,5184,3456,person,770,1,900,286
060.JPG,5184,3456,person,2213,542,2373,772
060.JPG,5184,3456,person,1207,779,1340,952
060.JPG,5184,3456,person,1370,759,1567,1059
060.JPG,5184,3456,person,1477,669,1670,1026
060.JPG,5184,3456,person,1663,652,1847,862
060.JPG,5184,3456,person,1657,852,1787,1039
060.JPG,5184,3456,person,2567,1552,2770,1929
074.JPG,5184,3456,person,1562,2405,2052,2785
IMG_8628.JPG,3024,4032,person,156,1979,478,2474
IMG_8628.JPG,3024,4032,person,378,2074,822,2579
IMG_8628.JPG,3024,4032,person,944,1741,1300,2274
IMG_8628.JPG,3024,4032,person,1400,1941,1717,2452
IMG_8628.JPG,3024,4032,person,1539,1685,1739,2035
IMG_8614.JPG,3024,4032,person,1113,823,1236,1078
IMG_8614.JPG,3024,4032,person,2080,790,2163,1017
IMG_8614.JPG,3024,4032,person,1927,2143,2045,2331
IMG_8614.JPG,3024,4032,person,1683,2275,1792,2443
IMG_8614.JPG,3024,4032,person,1921,2399,2048,2558
IMG_8614.JPG,3024,4032,person,1074,2693,1201,2790
IMG_8614.JPG,3024,4032,person,998,2737,1121,2831
IMG_8614.JPG,3024,4032,person,2127,3023,2227,3152
IMG_8614.JPG,3024,4032,person,816,1264,963,1425
IMG_8614.JPG,3024,4032,person,783,1349,930,1511
128.JPG,5184,3456,person,3402,1190,3662,1675
128.JPG,5184,3456,person,3502,1610,3957,2070
128.JPG,5184,3456,person,1137,1560,1717,2045
128.JPG,5184,3456,person,616,1910,1407,2285
128.JPG,5184,3456,person,1,1085,511,1475
128.JPG,5184,3456,person,261,1,1032,685
128.JPG,5184,3456,person,456,1,1042,345
114.JPG,5184,3456,person,2937,1390,3487,2015
114.JPG,5184,3456,person,1652,2350,2097,2800
100.JPG,5184,3456,person,2082,1360,2567,1810
100.JPG,5184,3456,person,2082,1690,2592,2230
100.JPG,5184,3456,person,1137,1,1492,305
100.JPG,5184,3456,person,1,1,391,435
116.JPG,5184,3456,person,4392,210,4932,880
116.JPG,5184,3456,person,4742,70,5077,655
102.JPG,5184,3456,person,2297,1750,2642,2280
102.JPG,5184,3456,person,1,1625,596,2160
102.JPG,5184,3456,person,4682,1,5184,520
102.JPG,5184,3456,person,4777,1450,5184,1985
102.JPG,5184,3456,person,4787,1950,5184,2355
IMG_8616.JPG,3024,4032,person,2063,499,2186,652
IMG_8616.JPG,3024,4032,person,1798,1611,1921,1781
IMG_8616.JPG,3024,4032,person,224,2134,371,2281
062.JPG,5184,3456,person,3547,300,3702,650
062.JPG,5184,3456,person,907,346,1130,732
062.JPG,5184,3456,person,1657,326,1767,449
062.JPG,5184,3456,person,1727,316,1857,422
062.JPG,5184,3456,person,1940,272,2053,632
062.JPG,5184,3456,person,2830,266,2950,652
062.JPG,5184,3456,person,3060,492,3173,789
062.JPG,5184,3456,person,2953,576,3067,796
062.JPG,5184,3456,person,2177,786,2343,999
062.JPG,5184,3456,person,2160,536,2270,832
062.JPG,5184,3456,person,97,1536,410,2016
062.JPG,5184,3456,person,1,1556,267,1959
062.JPG,5184,3456,person,1267,1932,1527,2276
062.JPG,5184,3456,person,1090,3066,1333,3302
062.JPG,5184,3456,person,1863,2212,2063,2536
062.JPG,5184,3456,person,1853,2529,2100,2956
062.JPG,5184,3456,person,2820,2826,3110,3199
062.JPG,5184,3456,person,3090,3029,3263,3182
062.JPG,5184,3456,person,3363,2809,3573,3162
062.JPG,5184,3456,person,2977,2556,3170,2889
062.JPG,5184,3456,person,3223,2392,3490,2806
062.JPG,5184,3456,person,3577,2282,3817,2642
062.JPG,5184,3456,person,4033,1902,4187,2176
062.JPG,5184,3456,person,4387,1749,4687,2139
062.JPG,5184,3456,person,4660,1906,5017,2349
062.JPG,5184,3456,person,3590,1489,3780,1722
062.JPG,5184,3456,person,3043,1856,3203,2129
062.JPG,5184,3456,person,2700,1956,2957,2209
062.JPG,5184,3456,person,2337,1836,2547,2129
062.JPG,5184,3456,person,2517,1802,2653,2096
062.JPG,5184,3456,person,2060,1926,2220,2199
062.JPG,5184,3456,person,3370,1009,3557,1396
062.JPG,5184,3456,person,1530,809,1707,1036
076.JPG,5184,3456,person,991,860,1562,1410
076.JPG,5184,3456,person,2022,1645,2572,2110
076.JPG,5184,3456,person,2107,2040,2672,2455
076.JPG,5184,3456,person,3992,1060,4617,1580
076.JPG,5184,3456,person,4297,1625,5162,2120
089.JPG,5184,3456,person,3402,1,3657,515
088.JPG,5184,3456,person,1627,890,2062,1425
088.JPG,5184,3456,person,3722,1195,4207,1735
088.JPG,5184,3456,person,3727,1600,4327,2015
088.JPG,5184,3456,person,4587,1520,5184,2020
077.JPG,5184,3456,person,2302,1075,2792,1560
077.JPG,5184,3456,person,2532,1530,2967,2160
077.JPG,5184,3456,person,1,1865,821,2300
077.JPG,5184,3456,person,1,1525,661,1890
063.JPG,5184,3456,person,51,260,336,690
063.JPG,5184,3456,person,1,340,241,770
063.JPG,5184,3456,person,966,1390,1192,1725
063.JPG,5184,3456,person,1172,1635,1417,2105
063.JPG,5184,3456,person,1006,1550,1177,2055
063.JPG,5184,3456,person,2657,1425,2847,1935
063.JPG,5184,3456,person,1817,790,1987,1230
063.JPG,5184,3456,person,3007,635,3177,920
063.JPG,5184,3456,person,3227,625,3347,945
063.JPG,5184,3456,person,3447,820,3597,1035
063.JPG,5184,3456,person,3822,40,3967,210
063.JPG,5184,3456,person,4157,45,4327,210
063.JPG,5184,3456,person,4032,1,4177,225
063.JPG,5184,3456,person,2747,310,2857,430
063.JPG,5184,3456,person,2957,340,3082,425
063.JPG,5184,3456,person,3092,265,3177,505
063.JPG,5184,3456,person,1637,365,1777,525
063.JPG,5184,3456,person,3102,1845,3287,2290
063.JPG,5184,3456,person,2262,2325,2562,2795
063.JPG,5184,3456,person,3237,2060,3582,2475
063.JPG,5184,3456,person,3342,2285,3587,2620
063.JPG,5184,3456,person,3372,2485,3642,2940
063.JPG,5184,3456,person,3647,2660,3887,3145
063.JPG,5184,3456,person,3787,2010,4087,2485
063.JPG,5184,3456,person,3917,1995,4182,2370
063.JPG,5184,3456,person,4257,640,4387,820
063.JPG,5184,3456,person,4397,610,4542,890
063.JPG,5184,3456,person,4852,1160,5117,1385
063.JPG,5184,3456,person,4470,2086,4767,2432
063.JPG,5184,3456,person,4693,2096,4930,2379
063.JPG,5184,3456,person,3827,2959,4080,3286
063.JPG,5184,3456,person,3970,3162,4350,3452
063.JPG,5184,3456,person,4750,3236,5090,3456
063.JPG,5184,3456,person,4470,3056,4873,3456
063.JPG,5184,3456,person,500,1,650,202
063.JPG,5184,3456,person,610,1,760,219
IMG_8617.JPG,3024,4032,person,1945,425,2068,602
IMG_8617.JPG,3024,4032,person,2027,2352,2160,2496
IMG_8617.JPG,3024,4032,person,2521,2684,2686,2805
103.JPG,5184,3456,person,1827,1905,2317,2420
103.JPG,5184,3456,person,4052,1570,4697,2100
103.JPG,5184,3456,person,3507,1,3787,425
117.JPG,5184,3456,person,1997,25,2357,685
117.JPG,5184,3456,person,2057,1,2422,425
117.JPG,5184,3456,person,3402,2290,3892,2830
117.JPG,5184,3456,person,31,1765,791,2320
113.JPG,5184,3456,person,1647,1235,2222,1850
113.JPG,5184,3456,person,3737,2800,4402,3315
113.JPG,5184,3456,person,1,2305,441,2730
113.JPG,5184,3456,person,1,2715,491,3065
107.JPG,5184,3456,person,356,2415,1157,2790
107.JPG,5184,3456,person,701,1690,1297,2240
107.JPG,5184,3456,person,976,1130,1477,1575
107.JPG,5184,3456,person,1077,1355,1597,1910
107.JPG,5184,3456,person,2327,500,2782,1130
107.JPG,5184,3456,person,1232,100,1632,615
107.JPG,5184,3456,person,4392,1125,4917,1700
107.JPG,5184,3456,person,3992,1630,4512,2150
107.JPG,5184,3456,person,4792,1945,5184,2395
IMG_8607.JPG,3024,4032,person,1745,1079,1808,1168
IMG_8607.JPG,3024,4032,person,1732,1129,1816,1332
IMG_8607.JPG,3024,4032,person,821,1682,934,1863
IMG_8607.JPG,3024,4032,person,700,1818,879,1955
IMG_8607.JPG,3024,4032,person,700,1897,847,2011
IMG_8607.JPG,3024,4032,person,1937,2166,2061,2321
IMG_8607.JPG,3024,4032,person,2045,2213,2147,2353
IMG_8607.JPG,3024,4032,person,2092,1761,2195,1942
IMG_8607.JPG,3024,4032,person,2192,1818,2258,1950
IMG_8607.JPG,3024,4032,person,1,1550,242,1792
IMG_8607.JPG,3024,4032,person,2653,1750,3024,2200
IMG_8613.JPG,3024,4032,person,1104,393,1204,652
IMG_8613.JPG,3024,4032,person,1104,1025,1224,1243
IMG_8613.JPG,3024,4032,person,2060,775,2183,1002
IMG_8613.JPG,3024,4032,person,766,1320,910,1490
IMG_8613.JPG,3024,4032,person,804,1249,942,1414
IMG_8613.JPG,3024,4032,person,1645,2467,1757,2634
IMG_8613.JPG,3024,4032,person,1868,2602,1986,2737
IMG_8613.JPG,3024,4032,person,1895,2355,2013,2531
IMG_8613.JPG,3024,4032,person,1018,2949,1154,3040
IMG_8613.JPG,3024,4032,person,924,2987,1048,3108
067.JPG,5184,3456,person,1862,395,2192,1060
073.JPG,5184,3456,person,3612,1260,4247,1715
073.JPG,5184,3456,person,3782,1585,4217,2045
098.JPG,5184,3456,person,311,1200,1011,1750
098.JPG,5184,3456,person,1,1660,911,2210
098.JPG,5184,3456,person,2702,1,3187,645
098.JPG,5184,3456,person,3607,1,3942,395
099.JPG,5184,3456,person,976,1555,1727,2165
099.JPG,5184,3456,person,1217,1290,1792,1805
099.JPG,5184,3456,person,1257,1,1757,570
099.JPG,5184,3456,person,2332,1,2747,420
072.JPG,5184,3456,person,716,1185,1437,1765
072.JPG,5184,3456,person,2422,2020,2917,2530
072.JPG,5184,3456,person,2242,2600,2662,3045
066.JPG,5184,3456,person,886,590,1392,1245
066.JPG,5184,3456,person,261,1720,996,2140
066.JPG,5184,3456,person,1,1165,621,1740
IMG_8612.JPG,3024,4032,person,1668,593,1739,793
IMG_8612.JPG,3024,4032,person,1110,652,1180,731
IMG_8612.JPG,3024,4032,person,1127,711,1242,855
IMG_8612.JPG,3024,4032,person,1730,1440,1833,1667
IMG_8612.JPG,3024,4032,person,1830,1405,1936,1602
IMG_8612.JPG,3024,4032,person,2101,1914,2245,2096
IMG_8612.JPG,3024,4032,person,2242,2014,2339,2184
IMG_8612.JPG,3024,4032,person,1845,2737,1930,2858
IMG_8612.JPG,3024,4032,person,1907,2817,2051,2931
IMG_8612.JPG,3024,4032,person,2021,2699,2121,2820
IMG_8612.JPG,3024,4032,person,2016,2549,2183,2725
IMG_8612.JPG,3024,4032,person,1930,2278,2045,2434
IMG_8612.JPG,3024,4032,person,1907,2120,2027,2261
IMG_8612.JPG,3024,4032,person,2057,2167,2166,2340
IMG_8606.JPG,3024,4032,person,918,2021,1034,2163
IMG_8606.JPG,3024,4032,person,1416,1315,1493,1515
IMG_8606.JPG,3024,4032,person,1387,1256,1455,1465
IMG_8606.JPG,3024,4032,person,1618,2850,1726,2952
IMG_8606.JPG,3024,4032,person,1849,2638,1962,2777
IMG_8606.JPG,3024,4032,person,1964,2648,2047,2821
IMG_8606.JPG,3024,4032,person,2045,2098,2162,2244
IMG_8606.JPG,3024,4032,person,2647,1717,3012,2098
IMG_8606.JPG,3024,4032,person,1995,444,2099,623
106.JPG,5184,3456,person,211,1080,776,1595
106.JPG,5184,3456,person,241,1390,921,1905
106.JPG,5184,3456,person,1437,2375,1927,2885
106.JPG,5184,3456,person,2142,305,2402,895
106.JPG,5184,3456,person,2272,130,2507,655
106.JPG,5184,3456,person,3422,875,3972,1570
106.JPG,5184,3456,person,1,1705,496,2120
106.JPG,5184,3456,person,4762,1815,5184,2140
112.JPG,5184,3456,person,611,995,1292,1720
112.JPG,5184,3456,person,111,2110,826,2615
112.JPG,5184,3456,person,1,2505,581,2950
138.JPG,5184,3456,person,2312,1170,2797,1660
138.JPG,5184,3456,person,1507,2005,2102,2390
138.JPG,5184,3456,person,2117,2390,2617,2835
138.JPG,5184,3456,person,4682,155,5184,790
138.JPG,5184,3456,person,4602,1,5184,510
104.JPG,5184,3456,person,4512,380,5022,1000
104.JPG,5184,3456,person,3922,2680,4422,3145
